sale_id,sku,size,sale_date,quantity_sold,retail_price,sale_price,sale_type
S-10057,30-20-000468-0-10,11,2024-02-10,1,200.00,200.00,full_price
S-10058,30-20-000468-0-10,11,2024-03-08,1,200.00,200.00,full_price
S-10059,30-20-000468-0-10,11,2024-04-01,1,200.00,200.00,full_price
S-10060,30-20-000468-0-10,11,2024-04-29,1,200.00,200.00,full_price
S-10061,30-20-000468-0-10,11,2024-05-03,1,200.00,200.00,full_price
S-10062,30-20-000468-0-10,11,2024-06-08,1,200.00,157.54,markdown
S-10063,30-20-000468-0-10,11.5,2024-02-10,1,200.00,200.00,full_price
S-10064,30-20-000468-0-10,11.5,2024-03-08,1,200.00,200.00,full_price
S-10065,30-20-000468-0-10,11.5,2024-04-15,1,200.00,200.00,full_price
S-10066,30-20-000468-0-10,11.5,2024-05-05,1,200.00,162.88,markdown
S-10067,30-20-000468-0-10,12,2024-02-10,1,200.00,200.00,full_price
S-10068,30-20-000468-0-10,12,2024-04-07,1,200.00,200.00,full_price
S-10069,30-20-000468-0-10,13,2024-02-10,1,200.00,200.00,full_price
S-10070,30-20-000468-0-10,14,2024-02-10,1,200.00,200.00,full_price
S-10071,30-20-000468-0-10,15,2024-02-10,1,200.00,200.00,full_price
S-10072,30-40-000470-0-10,7.5,2024-02-22,1,105.00,105.00,full_price
S-10073,30-40-000470-0-10,8.5,2024-02-22,1,105.00,105.00,full_price
S-10074,30-40-000470-0-10,9,2024-02-22,1,105.00,105.00,full_price
S-10075,30-40-000470-0-10,9.5,2024-02-22,1,105.00,105.00,full_price
S-10076,30-40-000470-0-10,9.5,2024-04-21,1,105.00,105.00,full_price
S-10077,30-40-000470-0-10,10,2024-02-22,1,105.00,105.00,full_price
S-10078,30-40-000470-0-10,10,2024-04-06,1,105.00,105.00,full_price
S-10079,30-40-000470-0-10,10,2024-04-30,1,105.00,105.00,full_price
S-10080,30-40-000470-0-10,10,2024-05-17,1,105.00,78.65,markdown
S-10081,30-40-000470-0-10,10.5,2024-02-22,1,105.00,105.00,full_price
S-10082,30-40-000470-0-10,10.5,2024-04-01,1,105.00,105.00,full_price
S-10083,30-40-000470-0-10,10.5,2024-04-26,1,105.00,105.00,full_price
S-10084,30-40-000470-0-10,10.5,2024-06-16,1,105.00,89.15,markdown
S-10085,30-40-000470-0-10,11,2024-02-22,1,105.00,105.00,full_price
S-10086,30-40-000470-0-10,11,2024-04-02,1,105.00,105.00,full_price
S-10087,30-40-000470-0-10,11,2024-04-18,1,105.00,105.00,full_price
S-10088,30-40-000470-0-10,11,2024-05-31,1,105.00,75.43,markdown
S-10089,30-40-000470-0-10,11.5,2024-02-22,1,105.00,105.00,full_price
S-10090,30-40-000470-0-10,11.5,2024-05-13,1,105.00,105.00,full_price
S-10091,30-40-000470-0-10,12,2024-02-22,1,105.00,105.00,full_price
S-10092,30-40-000470-0-10,13,2024-02-22,1,105.00,105.00,full_price
S-10093,30-20-000471-0-10,9,2024-03-16,1,125.00,125.00,full_price
S-10094,30-20-000471-0-10,10,2024-03-16,1,125.00,125.00,full_price
S-10095,30-20-000471-0-10,10.5,2024-03-16,1,125.00,125.00,full_price
S-10096,30-20-000471-0-10,11,2024-03-16,1,125.00,125.00,full_price
S-10097,30-20-000471-0-10,11.5,2024-03-16,1,125.00,125.00,full_price
S-10098,30-20-000471-0-10,12,2024-03-16,1,125.00,125.00,full_price
S-10099,30-20-000471-0-10,13,2024-03-16,1,125.00,125.00,full_price
S-10100,30-30-000472-0-10,9,2024-03-07,1,140.00,108.29,markdown
S-10101,30-30-000472-0-10,9.5,2024-03-07,1,140.00,103.20,markdown
S-10102,30-30-000472-0-10,10,2024-03-07,1,140.00,112.61,markdown
S-10103,30-30-000472-0-10,10.5,2024-03-07,1,140.00,112.37,markdown
S-10104,30-30-000472-0-10,11,2024-03-07,1,140.00,113.94,markdown
S-10105,30-50-000473-0-10,9,2024-02-17,1,130.00,130.00,full_price
S-10106,30-50-000473-0-10,10,2024-02-17,1,130.00,130.00,full_price
S-10107,30-50-000473-0-10,10,2024-05-15,1,130.00,93.78,markdown
S-10108,30-50-000473-0-10,10.5,2024-02-17,1,130.00,130.00,full_price
S-10109,30-50-000473-0-10,10.5,2024-04-23,1,130.00,105.59,markdown
S-10110,30-50-000473-0-10,11,2024-02-17,1,130.00,130.00,full_price
S-10111,30-50-000473-0-10,12,2024-02-17,1,130.00,130.00,full_price
S-10112,30-50-000473-0-10,13,2024-02-17,1,130.00,130.00,full_price
S-10113,30-30-000474-0-10,7.5,2024-01-17,1,140.00,140.00,full_price
S-10114,30-30-000474-0-10,8,2024-01-17,1,140.00,140.00,full_price
S-10115,30-30-000474-0-10,8.5,2024-01-17,1,140.00,140.00,full_price
S-10116,30-30-000474-0-10,9,2024-01-17,1,140.00,140.00,full_price
S-10117,30-30-000474-0-10,9,2024-03-07,1,140.00,140.00,full_price
S-10118,30-30-000474-0-10,9,2024-05-09,1,140.00,140.00,full_price
S-10119,30-30-000474-0-10,9.5,2024-01-17,1,140.00,140.00,full_price
S-10120,30-30-000474-0-10,9.5,2024-02-15,1,140.00,140.00,full_price
S-10121,30-30-000474-0-10,9.5,2024-02-23,1,140.00,140.00,full_price
S-10122,30-30-000474-0-10,9.5,2024-03-25,1,140.00,140.00,full_price
S-10123,30-30-000474-0-10,9.5,2024-04-11,1,140.00,140.00,full_price
S-10124,30-30-000474-0-10,9.5,2024-06-03,1,140.00,140.00,full_price
S-10125,30-30-000474-0-10,10,2024-01-17,1,140.00,140.00,full_price
S-10126,30-30-000474-0-10,10,2024-02-03,1,140.00,140.00,full_price
S-10127,30-30-000474-0-10,10,2024-02-19,1,140.00,140.00,full_price
S-10128,30-30-000474-0-10,10,2024-02-18,1,140.00,140.00,full_price
S-10129,30-30-000474-0-10,10,2024-03-08,1,140.00,140.00,full_price
S-10130,30-30-000474-0-10,10,2024-04-14,1,140.00,140.00,full_price
S-10131,30-30-000474-0-10,10,2024-04-20,1,140.00,140.00,full_price
S-10132,30-30-000474-0-10,10,2024-05-06,1,140.00,140.00,full_price
S-10133,30-30-000474-0-10,10,2024-05-12,1,140.00,140.00,full_price
S-10134,30-30-000474-0-10,10,2024-04-29,1,140.00,140.00,full_price
S-10135,30-30-000474-0-10,10.5,2024-01-17,1,140.00,140.00,full_price
S-10136,30-30-000474-0-10,10.5,2024-01-28,1,140.00,140.00,full_price
S-10137,30-30-000474-0-10,10.5,2024-02-11,1,140.00,140.00,full_price
S-10138,30-30-000474-0-10,10.5,2024-02-20,1,140.00,140.00,full_price
S-10139,30-30-000474-0-10,10.5,2024-03-10,1,140.00,140.00,full_price
S-10140,30-30-000474-0-10,10.5,2024-03-14,1,140.00,140.00,full_price
S-10141,30-30-000474-0-10,10.5,2024-04-30,1,140.00,140.00,full_price
S-10142,30-30-000474-0-10,10.5,2024-05-14,1,140.00,140.00,full_price
S-10143,30-30-000474-0-10,10.5,2024-04-30,1,140.00,140.00,full_price
S-10144,30-30-000474-0-10,10.5,2024-06-13,1,140.00,140.00,full_price
S-10145,30-30-000474-0-10,11,2024-01-17,1,140.00,140.00,full_price
S-10146,30-30-000474-0-10,11,2024-01-30,1,140.00,140.00,full_price
S-10147,30-30-000474-0-10,11,2024-02-19,1,140.00,140.00,full_price
S-10148,30-30-000474-0-10,11,2024-02-18,1,140.00,140.00,full_price
S-10149,30-30-000474-0-10,11,2024-03-07,1,140.00,140.00,full_price
S-10150,30-30-000474-0-10,11,2024-03-18,1,140.00,140.00,full_price
S-10151,30-30-000474-0-10,11,2024-05-04,1,140.00,140.00,full_price
S-10152,30-30-000474-0-10,11,2024-05-16,1,140.00,140.00,full_price
S-10153,30-30-000474-0-10,11,2024-05-13,1,140.00,140.00,full_price
S-10154,30-30-000474-0-10,11,2024-05-17,1,140.00,140.00,full_price
S-10155,30-30-000474-0-10,11.5,2024-01-17,1,140.00,140.00,full_price
S-10156,30-30-000474-0-10,11.5,2024-02-16,1,140.00,140.00,full_price
S-10157,30-30-000474-0-10,11.5,2024-03-18,1,140.00,140.00,full_price
S-10158,30-30-000474-0-10,11.5,2024-04-12,1,140.00,140.00,full_price
S-10159,30-30-000474-0-10,11.5,2024-04-25,1,140.00,140.00,full_price
S-10160,30-30-000474-0-10,12,2024-01-17,1,140.00,140.00,full_price
S-10161,30-30-000474-0-10,12,2024-03-11,1,140.00,140.00,full_price
S-10162,30-30-000474-0-10,12,2024-05-16,1,140.00,140.00,full_price
S-10163,30-30-000474-0-10,13,2024-01-17,1,140.00,140.00,full_price
S-10164,30-30-000474-0-10,13,2024-03-25,1,140.00,140.00,full_price
S-10165,30-30-000474-0-10,14,2024-01-17,1,140.00,140.00,full_price
S-10166,30-30-000474-0-10,15,2024-01-17,1,140.00,140.00,full_price
S-10167,30-40-000475-0-10,8.5,2024-01-22,1,100.00,100.00,full_price
S-10168,30-40-000475-0-10,9,2024-01-22,1,100.00,100.00,full_price
S-10169,30-40-000475-0-10,9.5,2024-01-22,1,100.00,100.00,full_price
S-10170,30-40-000475-0-10,10,2024-01-22,1,100.00,100.00,full_price
S-10171,30-40-000475-0-10,10,2024-04-17,1,100.00,83.57,markdown
S-10172,30-40-000475-0-10,10.5,2024-01-22,1,100.00,100.00,full_price
S-10173,30-40-000475-0-10,10.5,2024-04-01,1,100.00,71.82,markdown
S-10174,30-40-000475-0-10,11,2024-01-22,1,100.00,100.00,full_price
S-10175,30-40-000475-0-10,11,2024-04-10,1,100.00,78.66,markdown
S-10176,30-40-000475-0-10,13,2024-01-22,1,100.00,100.00,full_price
S-10177,30-40-000476-0-10,9.5,2024-02-25,1,65.00,65.00,full_price
S-10178,30-40-000476-0-10,10,2024-02-25,1,65.00,65.00,full_price
S-10179,30-40-000476-0-10,10,2024-04-24,1,65.00,54.42,markdown
S-10180,30-40-000476-0-10,10.5,2024-02-25,1,65.00,65.00,full_price
S-10181,30-40-000476-0-10,10.5,2024-04-22,1,65.00,47.59,markdown
S-10182,30-40-000476-0-10,11,2024-02-25,1,65.00,65.00,full_price
S-10183,30-40-000476-0-10,11,2024-05-24,1,65.00,53.32,markdown
S-10184,30-40-000476-0-10,11.5,2024-02-25,1,65.00,65.00,full_price
S-10185,30-40-000476-0-10,13,2024-02-25,1,65.00,65.00,full_price
S-10186,30-40-000476-0-10,15,2024-02-25,1,65.00,65.00,full_price
S-10187,30-30-000477-0-10,8,2024-02-18,1,140.00,140.00,full_price
S-10188,30-30-000477-0-10,9.5,2024-02-18,1,140.00,140.00,full_price
S-10189,30-30-000477-0-10,9.5,2024-05-11,1,140.00,115.72,markdown
S-10190,30-30-000477-0-10,10,2024-02-18,1,140.00,140.00,full_price
S-10191,30-30-000477-0-10,10,2024-03-26,1,140.00,140.00,full_price
S-10192,30-30-000477-0-10,10,2024-05-01,1,140.00,115.73,markdown
S-10193,30-30-000477-0-10,10.5,2024-02-18,1,140.00,140.00,full_price
S-10194,30-30-000477-0-10,10.5,2024-03-28,1,140.00,140.00,full_price
S-10195,30-30-000477-0-10,10.5,2024-06-15,1,140.00,115.26,markdown
S-10196,30-30-000477-0-10,11,2024-02-18,1,140.00,140.00,full_price
S-10197,30-30-000477-0-10,11,2024-05-14,1,140.00,100.98,markdown
S-10198,30-30-000477-0-10,11.5,2024-02-18,1,140.00,140.00,full_price
S-10199,30-30-000477-0-10,12,2024-02-18,1,140.00,140.00,full_price
S-10200,30-30-000477-0-10,15,2024-02-18,1,140.00,140.00,full_price
S-10201,30-50-000478-0-10,8,2024-02-21,1,150.00,150.00,full_price
S-10202,30-50-000478-0-10,9,2024-02-21,1,150.00,150.00,full_price
S-10203,30-50-000478-0-10,9,2024-04-18,1,150.00,150.00,full_price
S-10204,30-50-000478-0-10,9.5,2024-02-21,1,150.00,150.00,full_price
S-10205,30-50-000478-0-10,9.5,2024-04-11,1,150.00,150.00,full_price
S-10206,30-50-000478-0-10,9.5,2024-06-04,1,150.00,150.00,full_price
S-10207,30-50-000478-0-10,10,2024-02-21,1,150.00,150.00,full_price
S-10208,30-50-000478-0-10,10,2024-03-20,1,150.00,150.00,full_price
S-10209,30-50-000478-0-10,10,2024-04-25,1,150.00,150.00,full_price
S-10210,30-50-000478-0-10,10,2024-05-31,1,150.00,150.00,full_price
S-10211,30-50-000478-0-10,10,2024-06-15,1,150.00,117.02,markdown
S-10212,30-50-000478-0-10,10.5,2024-02-21,1,150.00,150.00,full_price
S-10213,30-50-000478-0-10,10.5,2024-03-26,1,150.00,150.00,full_price
S-10214,30-50-000478-0-10,10.5,2024-04-20,1,150.00,150.00,full_price
S-10215,30-50-000478-0-10,10.5,2024-06-05,1,150.00,150.00,full_price
S-10216,30-50-000478-0-10,10.5,2024-06-13,1,150.00,116.30,markdown
S-10217,30-50-000478-0-10,11,2024-02-21,1,150.00,150.00,full_price
S-10218,30-50-000478-0-10,11,2024-03-17,1,150.00,150.00,full_price
S-10219,30-50-000478-0-10,11,2024-04-27,1,150.00,150.00,full_price
S-10220,30-50-000478-0-10,11,2024-05-17,1,150.00,150.00,full_price
S-10221,30-50-000478-0-10,11,2024-06-30,1,150.00,124.07,markdown
S-10222,30-50-000478-0-10,11.5,2024-02-21,1,150.00,150.00,full_price
S-10223,30-50-000478-0-10,11.5,2024-04-27,1,150.00,150.00,full_price
S-10224,30-50-000478-0-10,12,2024-02-21,1,150.00,150.00,full_price
S-10225,30-50-000478-0-10,12,2024-05-03,1,150.00,150.00,full_price
S-10226,30-50-000478-0-10,13,2024-02-21,1,150.00,150.00,full_price
S-10227,30-50-000478-0-10,15,2024-02-21,1,150.00,150.00,full_price
S-10228,30-50-000480-0-10,7.5,2024-01-12,1,170.00,170.00,full_price
S-10229,30-50-000480-0-10,8,2024-01-12,1,170.00,170.00,full_price
S-10230,30-50-000480-0-10,8.5,2024-01-12,1,170.00,170.00,full_price
S-10231,30-50-000480-0-10,9,2024-01-12,1,170.00,170.00,full_price
S-10232,30-50-000480-0-10,9,2024-03-18,1,170.00,170.00,full_price
S-10233,30-50-000480-0-10,9.5,2024-01-12,1,170.00,170.00,full_price
S-10234,30-50-000480-0-10,9.5,2024-03-10,1,170.00,170.00,full_price
S-10235,30-50-000480-0-10,10,2024-01-12,1,170.00,170.00,full_price
S-10236,30-50-000480-0-10,10,2024-02-12,1,170.00,170.00,full_price
S-10237,30-50-000480-0-10,10,2024-03-07,1,170.00,170.00,full_price
S-10238,30-50-000480-0-10,10,2024-05-07,1,170.00,123.12,markdown
S-10239,30-50-000480-0-10,10.5,2024-01-12,1,170.00,170.00,full_price
S-10240,30-50-000480-0-10,10.5,2024-02-12,1,170.00,170.00,full_price
S-10241,30-50-000480-0-10,10.5,2024-04-08,1,170.00,170.00,full_price
S-10242,30-50-000480-0-10,10.5,2024-04-22,1,170.00,129.37,markdown
S-10243,30-50-000480-0-10,11,2024-01-12,1,170.00,170.00,full_price
S-10244,30-50-000480-0-10,11,2024-03-11,1,170.00,170.00,full_price
S-10245,30-50-000480-0-10,11,2024-05-05,1,170.00,170.00,full_price
S-10246,30-50-000480-0-10,11.5,2024-01-12,1,170.00,170.00,full_price
S-10247,30-50-000480-0-10,11.5,2024-03-23,1,170.00,170.00,full_price
S-10248,30-50-000480-0-10,12,2024-01-12,1,170.00,170.00,full_price
S-10249,30-50-000480-0-10,13,2024-01-12,1,170.00,170.00,full_price
S-10250,30-30-000481-0-10,8,2024-02-09,1,165.00,165.00,full_price
S-10251,30-30-000481-0-10,9,2024-02-09,1,165.00,165.00,full_price
S-10252,30-30-000481-0-10,9.5,2024-02-09,1,165.00,165.00,full_price
S-10253,30-30-000481-0-10,10,2024-02-09,1,165.00,165.00,full_price
S-10254,30-30-000481-0-10,10,2024-04-07,1,165.00,139.71,markdown
S-10255,30-30-000481-0-10,10.5,2024-02-09,1,165.00,165.00,full_price
S-10256,30-30-000481-0-10,10.5,2024-04-14,1,165.00,119.31,markdown
S-10257,30-30-000481-0-10,11,2024-02-09,1,165.00,165.00,full_price
S-10258,30-30-000481-0-10,11,2024-05-07,1,165.00,136.45,markdown
S-10259,30-30-000481-0-10,11.5,2024-02-09,1,165.00,165.00,full_price
S-10260,30-40-000483-0-10,7.5,2024-01-12,1,150.00,150.00,full_price
S-10261,30-40-000483-0-10,8,2024-01-12,1,150.00,150.00,full_price
S-10262,30-40-000483-0-10,8.5,2024-01-12,1,150.00,150.00,full_price
S-10263,30-40-000483-0-10,9,2024-01-12,1,150.00,150.00,full_price
S-10264,30-40-000483-0-10,9,2024-02-28,1,150.00,150.00,full_price
S-10265,30-40-000483-0-10,9,2024-05-01,1,150.00,150.00,full_price
S-10266,30-40-000483-0-10,9.5,2024-01-12,1,150.00,150.00,full_price
S-10267,30-40-000483-0-10,9.5,2024-02-02,1,150.00,150.00,full_price
S-10268,30-40-000483-0-10,9.5,2024-02-24,1,150.00,150.00,full_price
S-10269,30-40-000483-0-10,9.5,2024-03-28,1,150.00,150.00,full_price
S-10270,30-40-000483-0-10,9.5,2024-04-01,1,150.00,150.00,full_price
S-10271,30-40-000483-0-10,9.5,2024-06-01,1,150.00,150.00,full_price
S-10272,30-40-000483-0-10,10,2024-01-12,1,150.00,150.00,full_price
S-10273,30-40-000483-0-10,10,2024-01-23,1,150.00,150.00,full_price
S-10274,30-40-000483-0-10,10,2024-02-04,1,150.00,150.00,full_price
S-10275,30-40-000483-0-10,10,2024-02-16,1,150.00,150.00,full_price
S-10276,30-40-000483-0-10,10,2024-03-20,1,150.00,150.00,full_price
S-10277,30-40-000483-0-10,10,2024-04-04,1,150.00,150.00,full_price
S-10278,30-40-000483-0-10,10,2024-04-23,1,150.00,150.00,full_price
S-10279,30-40-000483-0-10,10,2024-04-24,1,150.00,150.00,full_price
S-10280,30-40-000483-0-10,10,2024-05-21,1,150.00,150.00,full_price
S-10281,30-40-000483-0-10,10,2024-05-07,1,150.00,150.00,full_price
S-10282,30-40-000483-0-10,10.5,2024-01-12,1,150.00,150.00,full_price
S-10283,30-40-000483-0-10,10.5,2024-01-27,1,150.00,150.00,full_price
S-10284,30-40-000483-0-10,10.5,2024-02-13,1,150.00,150.00,full_price
S-10285,30-40-000483-0-10,10.5,2024-02-19,1,150.00,150.00,full_price
S-10286,30-40-000483-0-10,10.5,2024-02-25,1,150.00,150.00,full_price
S-10287,30-40-000483-0-10,10.5,2024-03-06,1,150.00,150.00,full_price
S-10288,30-40-000483-0-10,10.5,2024-04-26,1,150.00,150.00,full_price
S-10289,30-40-000483-0-10,10.5,2024-04-26,1,150.00,150.00,full_price
S-10290,30-40-000483-0-10,10.5,2024-05-28,1,150.00,150.00,full_price
S-10291,30-40-000483-0-10,10.5,2024-05-17,1,150.00,150.00,full_price
S-10292,30-40-000483-0-10,11,2024-01-12,1,150.00,150.00,full_price
S-10293,30-40-000483-0-10,11,2024-01-28,1,150.00,150.00,full_price
S-10294,30-40-000483-0-10,11,2024-02-15,1,150.00,150.00,full_price
S-10295,30-40-000483-0-10,11,2024-03-10,1,150.00,150.00,full_price
S-10296,30-40-000483-0-10,11,2024-03-11,1,150.00,150.00,full_price
S-10297,30-40-000483-0-10,11,2024-04-10,1,150.00,150.00,full_price
S-10298,30-40-000483-0-10,11,2024-04-14,1,150.00,150.00,full_price
S-10299,30-40-000483-0-10,11,2024-05-30,1,150.00,150.00,full_price
S-10300,30-40-000483-0-10,11.5,2024-01-12,1,150.00,150.00,full_price
S-10301,30-40-000483-0-10,11.5,2024-02-14,1,150.00,150.00,full_price
S-10302,30-40-000483-0-10,11.5,2024-03-16,1,150.00,150.00,full_price
S-10303,30-40-000483-0-10,11.5,2024-04-13,1,150.00,150.00,full_price
S-10304,30-40-000483-0-10,11.5,2024-05-03,1,150.00,150.00,full_price
S-10305,30-40-000483-0-10,12,2024-01-12,1,150.00,150.00,full_price
S-10306,30-40-000483-0-10,12,2024-02-15,1,150.00,150.00,full_price
S-10307,30-40-000483-0-10,12,2024-03-13,1,150.00,150.00,full_price
S-10308,30-40-000483-0-10,12,2024-04-10,1,150.00,150.00,full_price
S-10309,30-40-000483-0-10,13,2024-01-12,1,150.00,150.00,full_price
S-10310,30-40-000483-0-10,13,2024-04-11,1,150.00,150.00,full_price
S-10311,30-40-000483-0-10,14,2024-01-12,1,150.00,150.00,full_price
S-10312,30-30-000484-0-10,9,2024-01-23,1,130.00,130.00,full_price
S-10313,30-30-000484-0-10,9.5,2024-01-23,1,130.00,130.00,full_price
S-10314,30-30-000484-0-10,9.5,2024-04-04,1,130.00,130.00,full_price
S-10315,30-30-000484-0-10,10,2024-01-23,1,130.00,130.00,full_price
S-10316,30-30-000484-0-10,10,2024-03-23,1,130.00,130.00,full_price
S-10317,30-30-000484-0-10,10,2024-05-04,1,130.00,130.00,full_price
S-10318,30-30-000484-0-10,10.5,2024-01-23,1,130.00,130.00,full_price
S-10319,30-30-000484-0-10,10.5,2024-03-08,1,130.00,130.00,full_price
S-10320,30-30-000484-0-10,10.5,2024-04-19,1,130.00,130.00,full_price
S-10321,30-30-000484-0-10,11,2024-01-23,1,130.00,130.00,full_price
S-10322,30-30-000484-0-10,11,2024-03-16,1,130.00,130.00,full_price
S-10323,30-30-000484-0-10,11,2024-05-07,1,130.00,130.00,full_price
S-10324,30-30-000484-0-10,11.5,2024-01-23,1,130.00,130.00,full_price
S-10325,30-30-000484-0-10,11.5,2024-03-26,1,130.00,130.00,full_price
S-10326,30-30-000484-0-10,12,2024-01-23,1,130.00,130.00,full_price
S-10327,30-30-000485-0-10,9.5,2024-02-12,1,170.00,170.00,full_price
S-10328,30-30-000485-0-10,10,2024-02-12,1,170.00,170.00,full_price
S-10329,30-30-000485-0-10,10.5,2024-02-12,1,170.00,170.00,full_price
S-10330,30-30-000485-0-10,11,2024-02-12,1,170.00,170.00,full_price
S-10331,30-30-000485-0-10,12,2024-02-12,1,170.00,170.00,full_price
S-10332,30-40-000486-0-10,8.5,2024-01-15,1,120.00,120.00,full_price
S-10333,30-40-000486-0-10,9,2024-01-15,1,120.00,120.00,full_price
S-10334,30-40-000486-0-10,9.5,2024-01-15,1,120.00,120.00,full_price
S-10335,30-40-000486-0-10,10,2024-01-15,1,120.00,120.00,full_price
S-10336,30-40-000486-0-10,10,2024-03-01,1,120.00,120.00,full_price
S-10337,30-40-000486-0-10,10,2024-05-02,1,120.00,91.74,markdown
S-10338,30-40-000486-0-10,10.5,2024-01-15,1,120.00,120.00,full_price
S-10339,30-40-000486-0-10,10.5,2024-03-10,1,120.00,120.00,full_price
S-10340,30-40-000486-0-10,10.5,2024-05-02,1,120.00,98.72,markdown
S-10341,30-40-000486-0-10,11,2024-01-15,1,120.00,120.00,full_price
S-10342,30-40-000486-0-10,11,2024-03-29,1,120.00,95.38,markdown
S-10343,30-40-000486-0-10,11.5,2024-01-15,1,120.00,120.00,full_price
S-10344,30-40-000486-0-10,12,2024-01-15,1,120.00,120.00,full_price
S-10345,30-40-000486-0-10,13,2024-01-15,1,120.00,120.00,full_price
S-10346,30-25-000487-0-10,8,2024-02-01,1,85.00,85.00,full_price
S-10347,30-25-000487-0-10,9,2024-02-01,1,85.00,85.00,full_price
S-10348,30-25-000487-0-10,9,2024-03-31,1,85.00,85.00,full_price
S-10349,30-25-000487-0-10,9.5,2024-02-01,1,85.00,85.00,full_price
S-10350,30-25-000487-0-10,10,2024-02-01,1,85.00,85.00,full_price
S-10351,30-25-000487-0-10,10,2024-02-28,1,85.00,85.00,full_price
S-10352,30-25-000487-0-10,10,2024-04-02,1,85.00,85.00,full_price
S-10353,30-25-000487-0-10,10,2024-05-02,1,85.00,66.30,markdown
S-10354,30-25-000487-0-10,10.5,2024-02-01,1,85.00,85.00,full_price
S-10355,30-25-000487-0-10,10.5,2024-03-01,1,85.00,85.00,full_price
S-10356,30-25-000487-0-10,10.5,2024-04-04,1,85.00,85.00,full_price
S-10357,30-25-000487-0-10,10.5,2024-05-01,1,85.00,60.31,markdown
S-10358,30-25-000487-0-10,11,2024-02-01,1,85.00,85.00,full_price
S-10359,30-25-000487-0-10,11,2024-03-16,1,85.00,85.00,full_price
S-10360,30-25-000487-0-10,11,2024-04-19,1,85.00,85.00,full_price
S-10361,30-25-000487-0-10,11.5,2024-02-01,1,85.00,85.00,full_price
S-10362,30-25-000487-0-10,12,2024-02-01,1,85.00,85.00,full_price
S-10363,30-25-000488-0-10,8.5,2024-02-16,1,140.00,140.00,full_price
S-10364,30-25-000488-0-10,9,2024-02-16,1,140.00,140.00,full_price
S-10365,30-25-000488-0-10,9,2024-05-04,1,140.00,140.00,full_price
S-10366,30-25-000488-0-10,9.5,2024-02-16,1,140.00,140.00,full_price
S-10367,30-25-000488-0-10,9.5,2024-04-11,1,140.00,140.00,full_price
S-10368,30-25-000488-0-10,10,2024-02-16,1,140.00,140.00,full_price
S-10369,30-25-000488-0-10,10,2024-03-27,1,140.00,140.00,full_price
S-10370,30-25-000488-0-10,10,2024-04-11,1,140.00,140.00,full_price
S-10371,30-25-000488-0-10,10,2024-05-07,1,140.00,102.30,markdown
S-10372,30-25-000488-0-10,10.5,2024-02-16,1,140.00,140.00,full_price
S-10373,30-25-000488-0-10,10.5,2024-03-30,1,140.00,140.00,full_price
S-10374,30-25-000488-0-10,10.5,2024-04-27,1,140.00,140.00,full_price
S-10375,30-25-000488-0-10,10.5,2024-05-14,1,140.00,110.88,markdown
S-10376,30-25-000488-0-10,11,2024-02-16,1,140.00,140.00,full_price
S-10377,30-25-000488-0-10,11,2024-04-07,1,140.00,140.00,full_price
