receive_date,sku,vendor_style,brand_desc,department,sku_desc,vendor,size,units_received,retail_price
2024-01-17,30-40-000359-0-10,GX7757-929,NIKE DUNK HIGH,LIFESTYLE,DUNK HIGH PNK/WHT,NIKE,11.5,5,120.00
2024-01-17,30-40-000359-0-10,GX7757-929,NIKE DUNK HIGH,LIFESTYLE,DUNK HIGH PNK/WHT,NIKE,12,4,120.00
2024-01-17,30-40-000359-0-10,GX7757-929,NIKE DUNK HIGH,LIFESTYLE,DUNK HIGH PNK/WHT,NIKE,13,3,120.00
2024-01-17,30-40-000359-0-10,GX7757-929,NIKE DUNK HIGH,LIFESTYLE,DUNK HIGH PNK/WHT,NIKE,14,2,120.00
2024-01-17,30-40-000359-0-10,GX7757-929,NIKE DUNK HIGH,LIFESTYLE,DUNK HIGH PNK/WHT,NIKE,15,1,120.00
2024-01-16,30-20-000360-0-10,EF2103-903,ADIDAS DAME 8,RETRO BASKETBALL,DAME 8 ONG/BLK,ADIDAS,7.5,2,120.00
2024-01-16,30-20-000360-0-10,EF2103-903,ADIDAS DAME 8,RETRO BASKETBALL,DAME 8 ONG/BLK,ADIDAS,8,4,120.00
2024-01-16,30-20-000360-0-10,EF2103-903,ADIDAS DAME 8,RETRO BASKETBALL,DAME 8 ONG/BLK,ADIDAS,8.5,5,120.00
2024-01-16,30-20-000360-0-10,EF2103-903,ADIDAS DAME 8,RETRO BASKETBALL,DAME 8 ONG/BLK,ADIDAS,9,7,120.00
2024-01-16,30-20-000360-0-10,EF2103-903,ADIDAS DAME 8,RETRO BASKETBALL,DAME 8 ONG/BLK,ADIDAS,9.5,9,120.00
2024-01-16,30-20-000360-0-10,EF2103-903,ADIDAS DAME 8,RETRO BASKETBALL,DAME 8 ONG/BLK,ADIDAS,10,12,120.00
2024-01-16,30-20-000360-0-10,EF2103-903,ADIDAS DAME 8,RETRO BASKETBALL,DAME 8 ONG/BLK,ADIDAS,10.5,12,120.00
2024-01-16,30-20-000360-0-10,EF2103-903,ADIDAS DAME 8,RETRO BASKETBALL,DAME 8 ONG/BLK,ADIDAS,11,11,120.00
2024-01-16,30-20-000360-0-10,EF2103-903,ADIDAS DAME 8,RETRO BASKETBALL,DAME 8 ONG/BLK,ADIDAS,11.5,8,120.00
2024-01-16,30-20-000360-0-10,EF2103-903,ADIDAS DAME 8,RETRO BASKETBALL,DAME 8 ONG/BLK,ADIDAS,12,7,120.00
2024-01-16,30-20-000360-0-10,EF2103-903,ADIDAS DAME 8,RETRO BASKETBALL,DAME 8 ONG/BLK,ADIDAS,13,5,120.00
2024-01-16,30-20-000360-0-10,EF2103-903,ADIDAS DAME 8,RETRO BASKETBALL,DAME 8 ONG/BLK,ADIDAS,14,3,120.00
2024-01-16,30-20-000360-0-10,EF2103-903,ADIDAS DAME 8,RETRO BASKETBALL,DAME 8 ONG/BLK,ADIDAS,15,3,120.00
2024-03-27,30-40-000361-0-10,ML998G-337,NEW BALANCE 998,LIFESTYLE,998 MADE IN USA RED/BLK,NEW BALANCE,7.5,1,185.00
2024-03-27,30-40-000361-0-10,ML998G-337,NEW BALANCE 998,LIFESTYLE,998 MADE IN USA RED/BLK,NEW BALANCE,8,2,185.00
2024-03-27,30-40-000361-0-10,ML998G-337,NEW BALANCE 998,LIFESTYLE,998 MADE IN USA RED/BLK,NEW BALANCE,8.5,2,185.00
2024-03-27,30-40-000361-0-10,ML998G-337,NEW BALANCE 998,LIFESTYLE,998 MADE IN USA RED/BLK,NEW BALANCE,9,3,185.00
2024-03-27,30-40-000361-0-10,ML998G-337,NEW BALANCE 998,LIFESTYLE,998 MADE IN USA RED/BLK,NEW BALANCE,9.5,4,185.00
2024-03-27,30-40-000361-0-10,ML998G-337,NEW BALANCE 998,LIFESTYLE,998 MADE IN USA RED/BLK,NEW BALANCE,10,5,185.00
2024-03-27,30-40-000361-0-10,ML998G-337,NEW BALANCE 998,LIFESTYLE,998 MADE IN USA RED/BLK,NEW BALANCE,10.5,5,185.00
2024-03-27,30-40-000361-0-10,ML998G-337,NEW BALANCE 998,LIFESTYLE,998 MADE IN USA RED/BLK,NEW BALANCE,11,5,185.00
2024-03-27,30-40-000361-0-10,ML998G-337,NEW BALANCE 998,LIFESTYLE,998 MADE IN USA RED/BLK,NEW BALANCE,11.5,3,185.00
2024-03-27,30-40-000361-0-10,ML998G-337,NEW BALANCE 998,LIFESTYLE,998 MADE IN USA RED/BLK,NEW BALANCE,12,3,185.00
2024-03-27,30-40-000361-0-10,ML998G-337,NEW BALANCE 998,LIFESTYLE,998 MADE IN USA RED/BLK,NEW BALANCE,13,2,185.00
2024-03-27,30-40-000361-0-10,ML998G-337,NEW BALANCE 998,LIFESTYLE,998 MADE IN USA RED/BLK,NEW BALANCE,14,1,185.00
2024-03-27,30-40-000361-0-10,ML998G-337,NEW BALANCE 998,LIFESTYLE,998 MADE IN USA RED/BLK,NEW BALANCE,15,2,185.00
2024-01-13,30-40-000362-0-10,FZ7712-170,ASICS GEL-1130,LIFESTYLE,GEL-1130 GRY/BLK,ASICS,7.5,2,110.00
2024-01-13,30-40-000362-0-10,FZ7712-170,ASICS GEL-1130,LIFESTYLE,GEL-1130 GRY/BLK,ASICS,8,4,110.00
2024-01-13,30-40-000362-0-10,FZ7712-170,ASICS GEL-1130,LIFESTYLE,GEL-1130 GRY/BLK,ASICS,8.5,4,110.00
2024-01-13,30-40-000362-0-10,FZ7712-170,ASICS GEL-1130,LIFESTYLE,GEL-1130 GRY/BLK,ASICS,9,6,110.00
2024-01-13,30-40-000362-0-10,FZ7712-170,ASICS GEL-1130,LIFESTYLE,GEL-1130 GRY/BLK,ASICS,9.5,8,110.00
2024-01-13,30-40-000362-0-10,FZ7712-170,ASICS GEL-1130,LIFESTYLE,GEL-1130 GRY/BLK,ASICS,10,11,110.00
2024-01-13,30-40-000362-0-10,FZ7712-170,ASICS GEL-1130,LIFESTYLE,GEL-1130 GRY/BLK,ASICS,10.5,11,110.00
2024-01-13,30-40-000362-0-10,FZ7712-170,ASICS GEL-1130,LIFESTYLE,GEL-1130 GRY/BLK,ASICS,11,10,110.00
2024-01-13,30-40-000362-0-10,FZ7712-170,ASICS GEL-1130,LIFESTYLE,GEL-1130 GRY/BLK,ASICS,11.5,7,110.00
2024-01-13,30-40-000362-0-10,FZ7712-170,ASICS GEL-1130,LIFESTYLE,GEL-1130 GRY/BLK,ASICS,12,6,110.00
2024-01-13,30-40-000362-0-10,FZ7712-170,ASICS GEL-1130,LIFESTYLE,GEL-1130 GRY/BLK,ASICS,13,4,110.00
2024-01-13,30-40-000362-0-10,FZ7712-170,ASICS GEL-1130,LIFESTYLE,GEL-1130 GRY/BLK,ASICS,14,3,110.00
2024-01-13,30-40-000362-0-10,FZ7712-170,ASICS GEL-1130,LIFESTYLE,GEL-1130 GRY/BLK,ASICS,15,1,110.00
2024-04-03,30-40-000363-0-10,GX5679-624,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 TAN/GUM,NIKE,7.5,1,150.00
2024-04-03,30-40-000363-0-10,GX5679-624,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 TAN/GUM,NIKE,8,1,150.00
2024-04-03,30-40-000363-0-10,GX5679-624,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 TAN/GUM,NIKE,8.5,2,150.00
2024-04-03,30-40-000363-0-10,GX5679-624,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 TAN/GUM,NIKE,9,2,150.00
2024-04-03,30-40-000363-0-10,GX5679-624,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 TAN/GUM,NIKE,9.5,3,150.00
2024-04-03,30-40-000363-0-10,GX5679-624,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 TAN/GUM,NIKE,10,4,150.00
2024-04-03,30-40-000363-0-10,GX5679-624,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 TAN/GUM,NIKE,10.5,4,150.00
2024-04-03,30-40-000363-0-10,GX5679-624,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 TAN/GUM,NIKE,11,4,150.00
2024-04-03,30-40-000363-0-10,GX5679-624,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 TAN/GUM,NIKE,11.5,3,150.00
2024-04-03,30-40-000363-0-10,GX5679-624,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 TAN/GUM,NIKE,12,2,150.00
2024-04-03,30-40-000363-0-10,GX5679-624,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 TAN/GUM,NIKE,13,2,150.00
2024-04-03,30-40-000363-0-10,GX5679-624,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 TAN/GUM,NIKE,14,1,150.00
2024-04-03,30-40-000363-0-10,GX5679-624,NIKE AIR MAX 270,LIFESTYLE,AIR MAX 270 TAN/GUM,NIKE,15,2,150.00
2024-02-05,30-30-000364-0-10,HQ8834-303,ASICS GT-2000 13,RUNNING,GT-2000 13 PRP/GLD,ASICS,7.5,1,120.00
2024-02-05,30-30-000364-0-10,HQ8834-303,ASICS GT-2000 13,RUNNING,GT-2000 13 PRP/GLD,ASICS,8,2,120.00
2024-02-05,30-30-000364-0-10,HQ8834-303,ASICS GT-2000 13,RUNNING,GT-2000 13 PRP/GLD,ASICS,8.5,2,120.00
2024-02-05,30-30-000364-0-10,HQ8834-303,ASICS GT-2000 13,RUNNING,GT-2000 13 PRP/GLD,ASICS,9,3,120.00
2024-02-05,30-30-000364-0-10,HQ8834-303,ASICS GT-2000 13,RUNNING,GT-2000 13 PRP/GLD,ASICS,9.5,4,120.00
2024-02-05,30-30-000364-0-10,HQ8834-303,ASICS GT-2000 13,RUNNING,GT-2000 13 PRP/GLD,ASICS,10,5,120.00
2024-02-05,30-30-000364-0-10,HQ8834-303,ASICS GT-2000 13,RUNNING,GT-2000 13 PRP/GLD,ASICS,10.5,5,120.00
2024-02-05,30-30-000364-0-10,HQ8834-303,ASICS GT-2000 13,RUNNING,GT-2000 13 PRP/GLD,ASICS,11,4,120.00
2024-02-05,30-30-000364-0-10,HQ8834-303,ASICS GT-2000 13,RUNNING,GT-2000 13 PRP/GLD,ASICS,11.5,3,120.00
2024-02-05,30-30-000364-0-10,HQ8834-303,ASICS GT-2000 13,RUNNING,GT-2000 13 PRP/GLD,ASICS,12,3,120.00
2024-02-05,30-30-000364-0-10,HQ8834-303,ASICS GT-2000 13,RUNNING,GT-2000 13 PRP/GLD,ASICS,13,2,120.00
2024-02-05,30-30-000364-0-10,HQ8834-303,ASICS GT-2000 13,RUNNING,GT-2000 13 PRP/GLD,ASICS,14,1,120.00
2024-02-05,30-30-000364-0-10,HQ8834-303,ASICS GT-2000 13,RUNNING,GT-2000 13 PRP/GLD,ASICS,15,1,120.00
2024-03-25,30-50-000365-0-10,FZ1002-438,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE NVY/RED,NIKE,7.5,1,100.00
2024-03-25,30-50-000365-0-10,FZ1002-438,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE NVY/RED,NIKE,8,2,100.00
2024-03-25,30-50-000365-0-10,FZ1002-438,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE NVY/RED,NIKE,8.5,2,100.00
2024-03-25,30-50-000365-0-10,FZ1002-438,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE NVY/RED,NIKE,9,3,100.00
2024-03-25,30-50-000365-0-10,FZ1002-438,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE NVY/RED,NIKE,9.5,4,100.00
2024-03-25,30-50-000365-0-10,FZ1002-438,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE NVY/RED,NIKE,10,6,100.00
2024-03-25,30-50-000365-0-10,FZ1002-438,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE NVY/RED,NIKE,10.5,6,100.00
2024-03-25,30-50-000365-0-10,FZ1002-438,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE NVY/RED,NIKE,11,5,100.00
2024-03-25,30-50-000365-0-10,FZ1002-438,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE NVY/RED,NIKE,11.5,4,100.00
2024-03-25,30-50-000365-0-10,FZ1002-438,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE NVY/RED,NIKE,12,3,100.00
2024-03-25,30-50-000365-0-10,FZ1002-438,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE NVY/RED,NIKE,13,2,100.00
2024-03-25,30-50-000365-0-10,FZ1002-438,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE NVY/RED,NIKE,14,1,100.00
2024-03-25,30-50-000365-0-10,FZ1002-438,NIKE ACG LOWCATE,SEASONAL,ACG LOWCATE NVY/RED,NIKE,15,2,100.00
2024-01-31,30-50-000366-0-10,HQ1002-703,NEW BALANCE FRESH FOAM 1080 WX,SEASONAL,FF 1080 WX SLT/GRY,NEW BALANCE,7.5,2,165.00
2024-01-31,30-50-000366-0-10,HQ1002-703,NEW BALANCE FRESH FOAM 1080 WX,SEASONAL,FF 1080 WX SLT/GRY,NEW BALANCE,8,4,165.00
2024-01-31,30-50-000366-0-10,HQ1002-703,NEW BALANCE FRESH FOAM 1080 WX,SEASONAL,FF 1080 WX SLT/GRY,NEW BALANCE,8.5,5,165.00
2024-01-31,30-50-000366-0-10,HQ1002-703,NEW BALANCE FRESH FOAM 1080 WX,SEASONAL,FF 1080 WX SLT/GRY,NEW BALANCE,9,7,165.00
2024-01-31,30-50-000366-0-10,HQ1002-703,NEW BALANCE FRESH FOAM 1080 WX,SEASONAL,FF 1080 WX SLT/GRY,NEW BALANCE,9.5,8,165.00
2024-01-31,30-50-000366-0-10,HQ1002-703,NEW BALANCE FRESH FOAM 1080 WX,SEASONAL,FF 1080 WX SLT/GRY,NEW BALANCE,10,11,165.00
2024-01-31,30-50-000366-0-10,HQ1002-703,NEW BALANCE FRESH FOAM 1080 WX,SEASONAL,FF 1080 WX SLT/GRY,NEW BALANCE,10.5,11,165.00
2024-01-31,30-50-000366-0-10,HQ1002-703,NEW BALANCE FRESH FOAM 1080 WX,SEASONAL,FF 1080 WX SLT/GRY,NEW BALANCE,11,10,165.00
2024-01-31,30-50-000366-0-10,HQ1002-703,NEW BALANCE FRESH FOAM 1080 WX,SEASONAL,FF 1080 WX SLT/GRY,NEW BALANCE,11.5,8,165.00
2024-01-31,30-50-000366-0-10,HQ1002-703,NEW BALANCE FRESH FOAM 1080 WX,SEASONAL,FF 1080 WX SLT/GRY,NEW BALANCE,12,7,165.00
2024-01-31,30-50-000366-0-10,HQ1002-703,NEW BALANCE FRESH FOAM 1080 WX,SEASONAL,FF 1080 WX SLT/GRY,NEW BALANCE,13,5,165.00
2024-01-31,30-50-000366-0-10,HQ1002-703,NEW BALANCE FRESH FOAM 1080 WX,SEASONAL,FF 1080 WX SLT/GRY,NEW BALANCE,14,3,165.00
2024-01-31,30-50-000366-0-10,HQ1002-703,NEW BALANCE FRESH FOAM 1080 WX,SEASONAL,FF 1080 WX SLT/GRY,NEW BALANCE,15,1,165.00
2024-02-05,30-50-000367-0-10,GX7012-849,ON CLOUDVENTURE WATERPROOF,SEASONAL,CLOUDVENTURE WP ONG/BLK,ON,7.5,1,150.00
2024-02-05,30-50-000367-0-10,GX7012-849,ON CLOUDVENTURE WATERPROOF,SEASONAL,CLOUDVENTURE WP ONG/BLK,ON,8,2,150.00
2024-02-05,30-50-000367-0-10,GX7012-849,ON CLOUDVENTURE WATERPROOF,SEASONAL,CLOUDVENTURE WP ONG/BLK,ON,8.5,3,150.00
2024-02-05,30-50-000367-0-10,GX7012-849,ON CLOUDVENTURE WATERPROOF,SEASONAL,CLOUDVENTURE WP ONG/BLK,ON,9,4,150.00
2024-02-05,30-50-000367-0-10,GX7012-849,ON CLOUDVENTURE WATERPROOF,SEASONAL,CLOUDVENTURE WP ONG/BLK,ON,9.5,5,150.00
2024-02-05,30-50-000367-0-10,GX7012-849,ON CLOUDVENTURE WATERPROOF,SEASONAL,CLOUDVENTURE WP ONG/BLK,ON,10,6,150.00
2024-02-05,30-50-000367-0-10,GX7012-849,ON CLOUDVENTURE WATERPROOF,SEASONAL,CLOUDVENTURE WP ONG/BLK,ON,10.5,6,150.00
2024-02-05,30-50-000367-0-10,GX7012-849,ON CLOUDVENTURE WATERPROOF,SEASONAL,CLOUDVENTURE WP ONG/BLK,ON,11,6,150.00
2024-02-05,30-50-000367-0-10,GX7012-849,ON CLOUDVENTURE WATERPROOF,SEASONAL,CLOUDVENTURE WP ONG/BLK,ON,11.5,4,150.00
2024-02-05,30-50-000367-0-10,GX7012-849,ON CLOUDVENTURE WATERPROOF,SEASONAL,CLOUDVENTURE WP ONG/BLK,ON,12,4,150.00
2024-02-05,30-50-000367-0-10,GX7012-849,ON CLOUDVENTURE WATERPROOF,SEASONAL,CLOUDVENTURE WP ONG/BLK,ON,13,3,150.00
2024-02-05,30-50-000367-0-10,GX7012-849,ON CLOUDVENTURE WATERPROOF,SEASONAL,CLOUDVENTURE WP ONG/BLK,ON,14,2,150.00
2024-02-05,30-50-000367-0-10,GX7012-849,ON CLOUDVENTURE WATERPROOF,SEASONAL,CLOUDVENTURE WP ONG/BLK,ON,15,1,150.00
2024-01-08,30-25-000368-0-10,GX5501-239,ADIDAS CROSS EM UP SELECT,PERFORMANCE BASKETBALL,CROSS EM UP SELECT CBT/WHT,ADIDAS,7.5,1,85.00
2024-01-08,30-25-000368-0-10,GX5501-239,ADIDAS CROSS EM UP SELECT,PERFORMANCE BASKETBALL,CROSS EM UP SELECT CBT/WHT,ADIDAS,8,3,85.00
2024-01-08,30-25-000368-0-10,GX5501-239,ADIDAS CROSS EM UP SELECT,PERFORMANCE BASKETBALL,CROSS EM UP SELECT CBT/WHT,ADIDAS,8.5,3,85.00
2024-01-08,30-25-000368-0-10,GX5501-239,ADIDAS CROSS EM UP SELECT,PERFORMANCE BASKETBALL,CROSS EM UP SELECT CBT/WHT,ADIDAS,9,5,85.00
2024-01-08,30-25-000368-0-10,GX5501-239,ADIDAS CROSS EM UP SELECT,PERFORMANCE BASKETBALL,CROSS EM UP SELECT CBT/WHT,ADIDAS,9.5,6,85.00
2024-01-08,30-25-000368-0-10,GX5501-239,ADIDAS CROSS EM UP SELECT,PERFORMANCE BASKETBALL,CROSS EM UP SELECT CBT/WHT,ADIDAS,10,8,85.00
2024-01-08,30-25-000368-0-10,GX5501-239,ADIDAS CROSS EM UP SELECT,PERFORMANCE BASKETBALL,CROSS EM UP SELECT CBT/WHT,ADIDAS,10.5,8,85.00
2024-01-08,30-25-000368-0-10,GX5501-239,ADIDAS CROSS EM UP SELECT,PERFORMANCE BASKETBALL,CROSS EM UP SELECT CBT/WHT,ADIDAS,11,7,85.00
2024-01-08,30-25-000368-0-10,GX5501-239,ADIDAS CROSS EM UP SELECT,PERFORMANCE BASKETBALL,CROSS EM UP SELECT CBT/WHT,ADIDAS,11.5,5,85.00
2024-01-08,30-25-000368-0-10,GX5501-239,ADIDAS CROSS EM UP SELECT,PERFORMANCE BASKETBALL,CROSS EM UP SELECT CBT/WHT,ADIDAS,12,5,85.00
2024-01-08,30-25-000368-0-10,GX5501-239,ADIDAS CROSS EM UP SELECT,PERFORMANCE BASKETBALL,CROSS EM UP SELECT CBT/WHT,ADIDAS,13,3,85.00
2024-01-08,30-25-000368-0-10,GX5501-239,ADIDAS CROSS EM UP SELECT,PERFORMANCE BASKETBALL,CROSS EM UP SELECT CBT/WHT,ADIDAS,14,2,85.00
2024-01-08,30-25-000368-0-10,GX5501-239,ADIDAS CROSS EM UP SELECT,PERFORMANCE BASKETBALL,CROSS EM UP SELECT CBT/WHT,ADIDAS,15,1,85.00
2024-03-22,30-30-000369-0-10,HQ1119-517,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 RED/BLK,ADIDAS,7.5,1,190.00
2024-03-22,30-30-000369-0-10,HQ1119-517,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 RED/BLK,ADIDAS,8,2,190.00
2024-03-22,30-30-000369-0-10,HQ1119-517,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 RED/BLK,ADIDAS,8.5,2,190.00
2024-03-22,30-30-000369-0-10,HQ1119-517,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 RED/BLK,ADIDAS,9,3,190.00
2024-03-22,30-30-000369-0-10,HQ1119-517,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 RED/BLK,ADIDAS,9.5,4,190.00
2024-03-22,30-30-000369-0-10,HQ1119-517,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 RED/BLK,ADIDAS,10,5,190.00
2024-03-22,30-30-000369-0-10,HQ1119-517,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 RED/BLK,ADIDAS,10.5,5,190.00
2024-03-22,30-30-000369-0-10,HQ1119-517,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 RED/BLK,ADIDAS,11,4,190.00
2024-03-22,30-30-000369-0-10,HQ1119-517,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 RED/BLK,ADIDAS,11.5,3,190.00
2024-03-22,30-30-000369-0-10,HQ1119-517,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 RED/BLK,ADIDAS,12,3,190.00
2024-03-22,30-30-000369-0-10,HQ1119-517,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 RED/BLK,ADIDAS,13,2,190.00
2024-03-22,30-30-000369-0-10,HQ1119-517,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 RED/BLK,ADIDAS,14,1,190.00
2024-03-22,30-30-000369-0-10,HQ1119-517,ADIDAS ULTRABOOST 23,RUNNING,ULTRABOOST 23 RED/BLK,ADIDAS,15,1,190.00
2024-01-30,30-40-000370-0-10,GX6678-358,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD PRP/GLD,ADIDAS,7.5,1,110.00
2024-01-30,30-40-000370-0-10,GX6678-358,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD PRP/GLD,ADIDAS,8,3,110.00
2024-01-30,30-40-000370-0-10,GX6678-358,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD PRP/GLD,ADIDAS,8.5,4,110.00
2024-01-30,30-40-000370-0-10,GX6678-358,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD PRP/GLD,ADIDAS,9,5,110.00
2024-01-30,30-40-000370-0-10,GX6678-358,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD PRP/GLD,ADIDAS,9.5,7,110.00
2024-01-30,30-40-000370-0-10,GX6678-358,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD PRP/GLD,ADIDAS,10,9,110.00
2024-01-30,30-40-000370-0-10,GX6678-358,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD PRP/GLD,ADIDAS,10.5,9,110.00
2024-01-30,30-40-000370-0-10,GX6678-358,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD PRP/GLD,ADIDAS,11,8,110.00
2024-01-30,30-40-000370-0-10,GX6678-358,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD PRP/GLD,ADIDAS,11.5,6,110.00
2024-01-30,30-40-000370-0-10,GX6678-358,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD PRP/GLD,ADIDAS,12,5,110.00
2024-01-30,30-40-000370-0-10,GX6678-358,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD PRP/GLD,ADIDAS,13,4,110.00
2024-01-30,30-40-000370-0-10,GX6678-358,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD PRP/GLD,ADIDAS,14,2,110.00
2024-01-30,30-40-000370-0-10,GX6678-358,ADIDAS GAZELLE BOLD,LIFESTYLE,GAZELLE BOLD PRP/GLD,ADIDAS,15,2,110.00
2024-01-29,30-30-000371-0-10,HQ8845-488,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRY/WHT,HOKA,7.5,2,165.00
2024-01-29,30-30-000371-0-10,HQ8845-488,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRY/WHT,HOKA,8,3,165.00
2024-01-29,30-30-000371-0-10,HQ8845-488,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRY/WHT,HOKA,8.5,4,165.00
2024-01-29,30-30-000371-0-10,HQ8845-488,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRY/WHT,HOKA,9,6,165.00
2024-01-29,30-30-000371-0-10,HQ8845-488,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRY/WHT,HOKA,9.5,8,165.00
2024-01-29,30-30-000371-0-10,HQ8845-488,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRY/WHT,HOKA,10,10,165.00
2024-01-29,30-30-000371-0-10,HQ8845-488,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRY/WHT,HOKA,10.5,10,165.00
2024-01-29,30-30-000371-0-10,HQ8845-488,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRY/WHT,HOKA,11,10,165.00
2024-01-29,30-30-000371-0-10,HQ8845-488,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRY/WHT,HOKA,11.5,7,165.00
2024-01-29,30-30-000371-0-10,HQ8845-488,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRY/WHT,HOKA,12,6,165.00
2024-01-29,30-30-000371-0-10,HQ8845-488,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRY/WHT,HOKA,13,4,165.00
2024-01-29,30-30-000371-0-10,HQ8845-488,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRY/WHT,HOKA,14,3,165.00
2024-01-29,30-30-000371-0-10,HQ8845-488,HOKA GAVIOTA 5,RUNNING,GAVIOTA 5 GRY/WHT,HOKA,15,3,165.00
2024-01-24,30-30-000372-0-10,HQ9945-735,HOKA MACH 6,RUNNING,MACH 6 GRY/BLK,HOKA,7.5,1,140.00
2024-01-24,30-30-000372-0-10,HQ9945-735,HOKA MACH 6,RUNNING,MACH 6 GRY/BLK,HOKA,8,2,140.00
2024-01-24,30-30-000372-0-10,HQ9945-735,HOKA MACH 6,RUNNING,MACH 6 GRY/BLK,HOKA,8.5,2,140.00
2024-01-24,30-30-000372-0-10,HQ9945-735,HOKA MACH 6,RUNNING,MACH 6 GRY/BLK,HOKA,9,3,140.00
2024-01-24,30-30-000372-0-10,HQ9945-735,HOKA MACH 6,RUNNING,MACH 6 GRY/BLK,HOKA,9.5,3,140.00
2024-01-24,30-30-000372-0-10,HQ9945-735,HOKA MACH 6,RUNNING,MACH 6 GRY/BLK,HOKA,10,5,140.00
2024-01-24,30-30-000372-0-10,HQ9945-735,HOKA MACH 6,RUNNING,MACH 6 GRY/BLK,HOKA,10.5,5,140.00
2024-01-24,30-30-000372-0-10,HQ9945-735,HOKA MACH 6,RUNNING,MACH 6 GRY/BLK,HOKA,11,4,140.00
2024-01-24,30-30-000372-0-10,HQ9945-735,HOKA MACH 6,RUNNING,MACH 6 GRY/BLK,HOKA,11.5,3,140.00
2024-01-24,30-30-000372-0-10,HQ9945-735,HOKA MACH 6,RUNNING,MACH 6 GRY/BLK,HOKA,12,3,140.00
2024-01-24,30-30-000372-0-10,HQ9945-735,HOKA MACH 6,RUNNING,MACH 6 GRY/BLK,HOKA,13,2,140.00
2024-01-24,30-30-000372-0-10,HQ9945-735,HOKA MACH 6,RUNNING,MACH 6 GRY/BLK,HOKA,14,1,140.00
